ApplicantYears,AnnualEarnings,RequestedSum,TrustMetric,WorkDuration,ActiveAccounts,OfferRate,RepayPeriod,DebtFactor,OwnsProperty,FamilyObligation,JointApplicant,QualificationLevel_High School,QualificationLevel_Master's,QualificationLevel_PhD,WorkCategory_Part-time,WorkCategory_Self-employed,WorkCategory_Unemployed,RelationshipStatus_Married,RelationshipStatus_Single,FundUseCase_Business,FundUseCase_Education,FundUseCase_Home,FundUseCase_Other,RiskFlag
48,69035,94372,460,90,1,23.68,12,0.48,1,0,1,False,False,True,False,True,False,True,False,False,False,False,False,0
62,40349,111446,319,5,3,5.38,24,0.41,1,0,0,False,False,False,False,True,False,True,False,False,False,True,False,0
28,28799,193668,462,106,4,24.24,36,0.85,1,0,1,True,False,False,False,False,False,True,False,False,False,True,False,0
57,149328,215680,782,70,2,2.13,12,0.38,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,0
36,25376,66764,804,76,2,8.24,48,0.18,0,1,1,False,False,False,False,False,False,False,False,False,False,True,False,0
21,88640,23389,471,82,2,18.58,60,0.17,0,0,0,False,False,True,False,True,False,False,True,True,False,False,False,0
68,69946,238147,363,15,1,24.07,60,0.61,1,0,0,False,True,False,True,False,False,False,False,False,False,False,True,0
22,133037,226169,597,28,1,20.85,12,0.71,0,1,1,False,False,True,False,True,False,False,True,False,False,False,False,0
35,19831,118841,376,20,2,12.08,60,0.47,0,0,1,False,False,True,False,True,False,False,True,False,True,False,False,0
57,39346,176931,816,49,1,12.58,12,0.43,1,1,1,False,False,False,True,False,False,False,False,False,False,True,False,0
20,68109,41436,384,8,2,23.62,12,0.26,1,0,0,False,True,False,False,True,False,False,True,False,True,False,False,0
64,72118,166253,502,76,4,7.36,48,0.35,1,1,0,True,False,False,False,False,True,True,False,False,False,False,False,0
30,88079,136398,491,98,1,13.68,24,0.44,1,0,1,False,False,True,False,False,False,False,False,True,False,False,False,0
53,28058,152649,754,94,4,3.59,36,0.22,0,1,0,False,False,False,False,False,False,True,False,False,False,True,False,0
20,47634,46706,451,31,2,7.47,60,0.68,1,1,1,True,False,False,True,False,False,False,True,True,False,False,False,0
31,75946,156974,537,19,2,3.52,24,0.16,0,1,0,False,False,True,False,False,True,False,True,False,False,False,False,0
27,15814,20726,668,45,4,18.5,12,0.63,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,0
60,131822,11156,432,103,1,14.7,12,0.33,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,0
45,56909,78395,345,11,4,21.32,24,0.47,1,0,0,False,False,False,False,True,False,False,True,False,True,False,False,0
34,111743,172198,663,38,4,12.61,24,0.23,1,0,0,False,False,True,False,False,True,True,False,True,False,False,False,0
25,67048,130535,388,47,2,19.85,48,0.73,1,1,0,True,False,False,False,False,False,False,False,False,True,False,False,0
46,112973,62311,398,108,3,9.49,36,0.46,0,0,0,True,False,False,False,True,False,False,True,False,False,False,False,0
61,128293,73608,697,82,2,6.41,12,0.7,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,0
24,108946,101843,399,32,4,17.2,12,0.86,1,0,0,False,False,True,True,False,False,False,True,False,False,False,False,0
65,149076,136237,438,21,1,12.98,60,0.84,1,0,1,False,True,False,False,True,False,True,False,True,False,False,False,0
24,98320,31664,504,95,3,23.86,60,0.1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,0
24,82839,77102,503,30,3,18.66,48,0.78,0,1,0,False,False,True,False,False,False,True,False,False,False,True,False,0
66,21053,191897,333,85,4,5.12,24,0.21,1,0,1,False,False,True,False,False,False,True,False,True,False,False,False,0
50,82757,191989,849,81,1,7.77,12,0.78,1,1,0,False,False,False,False,False,False,True,False,False,True,False,False,0
53,114272,71562,397,7,4,23.24,48,0.5,0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,0
62,141728,134505,392,59,2,11.75,12,0.56,1,0,1,False,False,True,False,False,True,False,True,False,True,False,False,0
51,15075,244144,594,21,1,15.4,36,0.25,0,1,0,False,False,True,False,False,True,False,False,False,False,False,True,0
45,136240,176245,767,71,2,17.09,36,0.58,0,1,1,False,False,False,False,False,True,False,True,False,False,False,False,0
47,112734,131824,382,76,1,14.58,12,0.9,1,0,1,False,False,True,False,False,True,True,False,False,True,False,False,0
21,69504,116345,567,32,2,8.95,60,0.75,1,0,1,True,False,False,False,False,False,True,False,False,False,True,False,0
43,86329,212759,413,23,4,19.25,48,0.36,0,0,1,True,False,False,True,False,False,False,False,False,False,False,False,0
18,60835,19682,303,96,2,14.18,12,0.47,1,1,1,False,False,True,False,False,True,False,True,False,False,True,False,0
45,139904,61528,584,41,1,24.63,12,0.47,1,0,1,False,False,False,False,False,True,False,False,True,False,False,False,0
69,66446,22207,729,85,3,12.11,24,0.33,0,1,1,False,True,False,True,False,False,False,True,True,False,False,False,0
40,65432,120858,619,90,4,5.35,60,0.13,1,1,0,False,False,True,False,False,True,False,False,False,False,False,True,0
26,88259,239721,689,49,3,5.4,12,0.67,0,1,0,False,False,False,False,False,True,False,True,False,False,True,False,0
39,108876,9810,372,92,4,23.34,12,0.63,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,0
43,57454,87743,737,10,4,9.63,12,0.51,1,1,1,True,False,False,False,False,False,False,False,True,False,False,False,0
61,62471,181597,392,46,2,18.56,36,0.82,1,0,0,False,False,False,False,False,False,True,False,False,False,False,True,0
55,126774,165893,771,49,3,17.92,60,0.14,1,0,0,False,False,True,True,False,False,False,False,False,False,True,False,0
32,54408,74203,650,6,2,8.97,60,0.65,0,0,1,False,True,False,False,True,False,False,False,False,False,True,False,0
42,120620,116364,767,112,1,12.32,12,0.26,1,1,0,False,True,False,False,False,False,True,False,False,False,False,False,0
50,111127,112391,586,79,3,21.92,48,0.25,0,0,0,True,False,False,True,False,False,False,True,True,False,False,False,0
39,79902,193856,471,25,1,15.75,48,0.36,1,1,1,False,False,True,False,True,False,True,False,False,False,False,True,0
52,102305,48005,847,66,2,13.95,24,0.24,1,0,1,False,True,False,False,False,True,True,False,False,False,False,False,0
33,125295,74183,701,70,4,23.64,60,0.38,0,0,1,False,True,False,False,False,False,True,False,False,True,False,False,0
56,27331,216318,465,74,1,17.29,12,0.85,1,0,1,True,False,False,True,False,False,True,False,False,True,False,False,0
62,99624,60854,334,47,3,16.24,12,0.39,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,0
61,58919,214140,740,36,1,23.22,24,0.47,1,1,1,False,True,False,False,True,False,True,False,True,False,False,False,0
64,60216,21635,726,98,3,10.02,48,0.15,0,1,0,False,True,False,False,False,True,False,False,False,False,False,False,0
22,40606,88539,490,108,4,13.72,24,0.61,1,0,1,False,False,True,False,False,False,False,False,False,False,True,False,0
18,24201,18225,623,59,3,13.68,60,0.62,1,1,1,True,False,False,False,True,False,True,False,False,False,False,False,0
18,104327,99460,423,114,2,15.61,36,0.2,0,1,0,False,False,True,False,False,True,False,True,True,False,False,False,0
51,100270,173195,360,56,4,5.27,60,0.39,1,0,1,True,False,False,False,False,False,True,False,False,False,False,False,0
41,99204,128006,333,24,4,3.08,60,0.7,0,1,1,False,True,False,True,False,False,True,False,False,True,False,False,0
61,107913,91626,355,11,4,8.15,36,0.61,0,1,0,True,False,False,True,False,False,False,True,False,False,False,True,0
21,60370,89063,510,113,2,4.81,24,0.52,0,0,1,False,False,True,True,False,False,True,False,False,False,False,True,0
56,93993,123707,731,60,2,13.61,60,0.88,0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,0
45,84264,13887,725,18,2,18.93,12,0.56,1,1,1,True,False,False,True,False,False,False,True,False,False,True,False,0
69,47977,120397,601,84,2,5.75,48,0.68,0,1,0,True,False,False,True,False,False,False,False,False,False,False,False,0
53,20180,61289,705,93,4,4.81,12,0.55,1,0,0,False,False,False,True,False,False,True,False,False,False,True,False,0
20,39617,55472,429,86,4,9.66,36,0.47,1,0,0,True,False,False,False,True,False,True,False,False,True,False,False,0
31,105180,210681,842,103,3,6.11,12,0.51,1,0,0,False,True,False,False,True,False,True,False,False,False,False,True,0
69,103138,62191,326,47,2,24.89,24,0.55,1,0,0,False,True,False,True,False,False,True,False,False,True,False,False,0
54,89995,156600,601,119,4,7.35,48,0.53,1,0,0,True,False,False,False,True,False,True,False,False,False,False,False,0
69,81199,168237,630,46,3,6.11,24,0.66,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,0
35,27893,154110,540,97,1,13.72,12,0.36,1,1,1,False,False,True,True,False,False,False,True,True,False,False,False,0
30,139521,14504,701,69,3,15.95,48,0.63,0,1,0,False,True,False,False,False,False,False,True,False,False,True,False,0
51,130708,188249,732,70,2,13.36,24,0.61,0,1,0,False,False,True,False,False,True,False,True,False,False,True,False,0
26,125805,89191,323,37,4,6.15,60,0.37,1,1,0,False,True,False,False,True,False,False,False,False,True,False,False,0
46,87713,76858,432,34,2,19.99,36,0.83,1,1,1,True,False,False,False,True,False,True,False,True,False,False,False,0
67,131595,164611,350,66,4,16.47,12,0.88,1,1,0,False,True,False,False,False,True,False,True,False,True,False,False,0
36,78659,38151,752,108,2,22.26,24,0.77,0,0,1,False,True,False,False,False,True,True,False,True,False,False,False,0
27,60769,63908,503,35,1,20.92,36,0.19,1,1,1,False,False,False,True,False,False,False,False,False,False,False,True,0
47,50579,81766,776,16,4,10.95,60,0.19,1,1,1,False,False,False,False,True,False,False,True,False,False,False,True,0
19,15077,28970,334,14,1,19.77,12,0.77,1,0,1,False,False,True,False,True,False,False,False,False,False,True,False,0
47,50005,202074,418,107,2,16.29,12,0.45,0,1,1,False,False,False,False,False,True,False,True,False,False,True,False,0
63,76147,18802,719,52,2,12.48,24,0.37,0,1,1,False,True,False,False,False,False,True,False,False,False,False,True,0
40,85852,191527,379,57,4,22.56,48,0.14,1,0,1,False,False,False,False,True,False,True,False,False,False,False,True,0
39,107963,8646,463,37,1,16.74,48,0.61,1,1,1,False,True,False,False,False,True,True,False,True,False,False,False,0
25,87743,226920,527,10,4,11.6,24,0.43,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,0
62,17675,80027,472,99,4,8.4,48,0.44,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,0
19,104195,9867,503,68,2,20.97,36,0.6,1,1,1,False,True,False,False,False,False,True,False,False,False,False,True,0
26,130906,171271,329,78,1,4.67,12,0.65,1,1,1,False,False,False,False,False,False,True,False,False,False,False,False,0
19,52933,238903,807,46,2,18.86,12,0.13,1,1,0,False,True,False,True,False,False,False,False,False,False,False,True,0
45,30435,49090,785,73,3,11.18,24,0.42,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,0
49,103579,193806,458,115,1,10.61,36,0.76,1,0,0,False,False,True,False,False,True,False,True,True,False,False,False,0
24,60731,168109,356,59,2,10.8,60,0.81,1,0,1,False,True,False,True,False,False,False,False,False,False,True,False,0
27,53405,212143,403,71,1,11.29,12,0.44,0,1,0,True,False,False,False,False,False,False,True,True,False,False,False,0
38,134242,105447,425,45,1,16.33,24,0.78,0,1,1,False,False,False,False,False,False,False,False,False,True,False,False,0
56,49712,237730,709,34,1,3.83,24,0.6,1,1,0,False,False,True,False,True,False,True,False,False,False,True,False,0
58,46802,26145,463,19,2,8.94,48,0.52,1,0,1,True,False,False,False,True,False,True,False,False,False,False,False,0
57,84459,182302,831,104,3,2.06,48,0.6,1,1,1,False,False,True,True,False,False,False,True,False,False,False,True,0
65,84478,193222,530,66,3,8.86,60,0.39,1,1,1,False,True,False,False,True,False,True,False,False,False,False,True,0
58,51283,203267,469,100,4,3.62,24,0.2,1,1,1,False,False,True,True,False,False,False,True,False,False,True,False,0
69,65887,233480,791,62,2,5.99,60,0.43,0,0,1,False,True,False,True,False,False,False,True,False,False,True,False,0
27,75025,157357,630,49,2,20.71,12,0.17,0,1,0,False,False,False,False,True,False,False,True,False,False,False,False,0
56,141549,26410,767,18,2,3.07,60,0.25,1,1,0,False,True,False,False,False,True,False,False,True,False,False,False,0
41,115316,168711,314,88,3,5.22,12,0.71,1,0,0,False,False,False,True,False,False,False,False,False,True,False,False,0
42,80160,10215,842,101,4,12.18,60,0.55,0,1,1,False,False,False,False,False,True,False,True,False,True,False,False,0
61,144317,164728,513,65,4,13.17,36,0.18,1,0,1,False,True,False,False,True,False,True,False,False,False,False,False,0
22,137367,170246,817,106,2,17.99,36,0.8,0,0,1,False,False,False,False,True,False,True,False,False,False,True,False,0
56,90667,105551,755,20,2,21.49,36,0.71,1,0,1,False,True,False,False,False,True,False,False,False,False,False,False,0
51,122424,93451,608,45,3,9.32,24,0.75,1,1,0,False,False,False,True,False,False,True,False,True,False,False,False,0
65,115841,238118,394,90,4,22.01,12,0.83,1,0,1,False,False,True,True,False,False,True,False,False,False,True,False,0
62,86601,8328,305,39,4,19.72,48,0.36,0,0,1,False,False,True,False,False,False,False,True,False,False,False,True,0
62,28507,179271,748,5,4,2.57,60,0.61,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,0
48,111766,129044,817,76,4,13.65,48,0.4,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,0
43,127613,148520,546,76,3,18.98,48,0.33,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,0
23,19068,141926,736,54,2,9.81,48,0.78,1,0,1,False,False,True,True,False,False,True,False,False,False,False,True,0
66,68072,134520,566,40,4,24.3,48,0.11,1,1,0,False,False,True,False,False,False,True,False,False,False,False,True,0
50,27957,39154,770,83,1,21.69,24,0.26,1,1,0,False,False,True,False,False,True,False,False,False,False,False,True,0
59,40555,77437,825,20,1,24.31,12,0.7,0,0,0,False,False,True,True,False,False,True,False,False,False,True,False,0
64,72848,161665,499,35,4,16.46,60,0.33,1,0,1,False,False,True,False,True,False,False,False,False,True,False,False,0
68,117010,35900,771,61,3,3.75,12,0.69,0,0,0,False,False,True,True,False,False,False,False,False,False,False,True,0
34,35782,135804,732,42,1,13.14,24,0.57,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,0
41,41223,221080,711,112,1,5.43,36,0.57,0,1,0,False,False,False,False,False,False,False,False,False,False,False,True,0
29,68762,119054,571,35,3,16.86,60,0.32,1,0,0,False,False,False,False,True,False,False,True,False,True,False,False,0
66,99887,142681,811,26,4,6.21,60,0.53,1,1,1,False,True,False,False,True,False,False,True,False,False,True,False,0
32,92071,24434,582,57,3,15.77,48,0.87,1,0,1,False,False,True,False,False,False,False,True,False,False,True,False,0
23,26753,206041,628,36,4,14.78,36,0.38,1,1,0,True,False,False,False,True,False,True,False,True,False,False,False,0
58,16993,230366,473,109,1,11.74,24,0.79,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,0
54,143349,205119,664,57,4,18.26,48,0.3,0,1,0,False,True,False,False,False,False,False,False,False,True,False,False,0
63,55336,179125,761,13,3,7.25,48,0.56,1,0,0,True,False,False,False,False,False,False,False,True,False,False,False,0
40,56174,237667,307,102,1,2.55,60,0.48,1,0,1,False,False,True,False,False,True,True,False,False,True,False,False,0
23,130448,121737,408,54,3,19.62,12,0.82,1,0,1,False,False,True,False,False,False,False,True,True,False,False,False,0
21,137866,101313,544,39,4,10.9,48,0.53,0,1,0,True,False,False,False,True,False,False,True,False,True,False,False,0
28,73386,145279,473,57,2,18.97,12,0.36,1,0,0,False,True,False,False,False,True,True,False,False,False,False,False,0
36,87846,56811,431,34,1,20.89,60,0.46,0,0,1,False,False,False,True,False,False,False,True,False,False,False,True,0
60,84618,102195,445,97,2,9.05,24,0.36,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,0
35,97901,197184,510,119,3,10.48,60,0.72,0,1,0,False,False,False,True,False,False,False,True,True,False,False,False,0
31,79314,42670,824,68,1,24.96,48,0.25,0,1,0,True,False,False,False,False,True,False,True,False,False,True,False,0
59,19171,19310,818,78,1,10.59,24,0.38,1,1,1,False,False,True,False,False,False,False,True,False,True,False,False,0
61,75791,83097,683,9,4,17.63,24,0.3,1,0,1,False,False,True,False,True,False,False,False,False,False,False,False,0
22,58767,205038,482,24,4,15.44,36,0.79,1,1,1,False,True,False,True,False,False,False,False,False,True,False,False,0
34,30565,55904,604,89,2,7.41,12,0.81,1,1,0,False,True,False,False,True,False,True,False,False,True,False,False,0
26,144983,16997,503,15,3,9.92,12,0.36,0,1,0,False,False,True,False,False,False,False,True,False,False,False,True,0
26,68714,91998,518,106,2,24.69,24,0.41,0,1,0,False,False,False,False,False,False,False,False,False,False,True,False,0
40,51787,216638,462,65,3,2.89,60,0.77,1,0,0,True,False,False,False,False,False,False,True,False,True,False,False,0
24,133285,80895,561,49,4,9.56,12,0.34,0,1,1,False,False,True,False,False,True,True,False,False,False,False,True,0
